Time,u100,v100
2021-06-11 01:00:00,-1.17199,4.11081
2021-06-11 02:00:00,-0.88708,4.40662
2021-06-11 03:00:00,-1.17398,4.69071
2021-06-11 04:00:00,-0.4741,4.76557
2021-06-11 05:00:00,1.73868,4.40933
2021-06-11 06:00:00,3.64968,1.84892
2021-06-11 07:00:00,3.36774,-0.01705
2021-06-11 08:00:00,2.04444,-0.73314
2021-06-11 09:00:00,0.85714,-0.16315
2021-06-11 10:00:00,0.74794,-0.28581
2021-06-11 11:00:00,1.86079,0.31754
2021-06-11 12:00:00,2.01367,0.60344
2021-06-11 13:00:00,1.67614,0.83431
2021-06-11 14:00:00,0.8353,1.214
2021-06-11 15:00:00,-0.04525,2.27821
2021-06-11 16:00:00,-1.23652,3.69505
2021-06-11 17:00:00,-1.82123,4.56355
2021-06-11 18:00:00,-2.50026,5.12812
2021-06-11 19:00:00,-3.49596,5.37523
2021-06-11 20:00:00,-2.21634,5.28955
2021-06-11 21:00:00,-0.71832,4.64111
2021-06-11 22:00:00,0.47097,3.95478
2021-06-11 23:00:00,1.43689,3.74014
2021-06-12 00:00:00,2.24487,4.52241
2021-06-12 01:00:00,2.33054,5.26497
2021-06-12 02:00:00,3.235,5.57403
2021-06-12 03:00:00,4.32971,6.06774
2021-06-12 04:00:00,3.3625,6.03663
2021-06-12 05:00:00,3.99602,6.27044
2021-06-12 06:00:00,3.3884,5.93227
2021-06-12 07:00:00,2.98,5.80483
2021-06-12 08:00:00,2.80667,5.64127
2021-06-12 09:00:00,2.31859,5.57102
2021-06-12 10:00:00,1.31053,5.09839
2021-06-12 11:00:00,1.57251,5.31915
2021-06-12 12:00:00,1.58844,5.03517
2021-06-12 13:00:00,1.47887,4.4913
2021-06-12 14:00:00,1.81356,4.01566
2021-06-12 15:00:00,2.08151,3.76078
2021-06-12 16:00:00,1.958,3.34033
2021-06-12 17:00:00,1.97393,3.00417
2021-06-12 18:00:00,1.81655,2.79043
2021-06-12 19:00:00,1.27666,2.72721
2021-06-12 20:00:00,0.5525,2.76936
2021-06-12 21:00:00,0.25865,2.6951
2021-06-12 22:00:00,0.00464,1.8522
2021-06-12 23:00:00,-0.01628,2.36597
2021-06-13 00:00:00,0.78544,2.75015
2021-06-13 01:00:00,1.543,2.52565
2021-06-13 02:00:00,2.13186,2.44888
2021-06-13 03:00:00,2.14129,1.50521
2021-06-13 04:00:00,1.99146,1.40803
2021-06-13 05:00:00,2.46926,1.40025
2021-06-13 06:00:00,3.10527,1.08732
2021-06-13 07:00:00,3.81358,-0.19552
2021-06-13 08:00:00,3.68994,-1.65523
2021-06-13 09:00:00,2.81817,-2.76994
2021-06-13 10:00:00,0.63666,-3.51535
2021-06-13 11:00:00,-0.3577,-3.20144
2021-06-13 12:00:00,-0.95809,-2.55419
2021-06-13 13:00:00,-1.18966,-1.93804
2021-06-13 14:00:00,-1.24624,-1.63385
2021-06-13 15:00:00,-1.0042,-1.6737
2021-06-13 16:00:00,-0.8596,-1.77088
2021-06-13 17:00:00,-1.03249,-1.51043
2021-06-13 18:00:00,-1.37616,-1.20818
2021-06-13 19:00:00,-1.61506,-1.12558
2021-06-13 20:00:00,-1.31749,-0.93315
2021-06-13 21:00:00,-1.16975,-0.73975
2021-06-13 22:00:00,-0.54107,-1.24511
2021-06-13 23:00:00,0.81583,-1.4492
2021-06-14 00:00:00,1.39856,-2.29834
2021-06-14 01:00:00,1.31326,-2.93823
2021-06-14 02:00:00,1.09,-2.9775
2021-06-14 03:00:00,1.11212,-2.67097
2021-06-14 04:00:00,1.28272,-2.70162
2021-06-14 05:00:00,1.48386,-3.07713
2021-06-14 06:00:00,1.73449,-3.41144
2021-06-14 07:00:00,1.4807,-3.5034
2021-06-14 08:00:00,1.15845,-3.83484
2021-06-14 09:00:00,1.21743,-4.69984
2021-06-14 10:00:00,0.00954,-3.32331
2021-06-14 11:00:00,0.11063,-1.75137
2021-06-14 12:00:00,0.80567,-0.7628
2021-06-14 13:00:00,1.59233,-1.51189
2021-06-14 14:00:00,1.24797,-2.27344
2021-06-14 15:00:00,0.39918,-2.56273
2021-06-14 16:00:00,-0.15474,-2.75431
2021-06-14 17:00:00,-0.48015,-2.47077
2021-06-14 18:00:00,-0.76659,-1.91517
2021-06-14 19:00:00,-0.96773,-1.24559
2021-06-14 20:00:00,-1.12885,-0.75801
2021-06-14 21:00:00,-0.99721,-0.32312
2021-06-14 22:00:00,0.00954,-0.87679
2021-06-14 23:00:00,0.38549,0.3752
2021-06-15 00:00:00,0.97922,1.19094
2021-06-15 01:00:00,1.49756,0.89439
2021-06-15 02:00:00,2.11916,0.58897
2021-06-15 03:00:00,2.19634,0.2668
2021-06-15 04:00:00,2.62187,-0.11744
2021-06-15 05:00:00,2.94727,-1.34109
2021-06-15 06:00:00,1.92622,-2.29381
2021-06-15 07:00:00,1.02719,-1.51843
2021-06-15 08:00:00,1.76769,-1.05833
2021-06-15 09:00:00,2.50506,-1.99627
2021-06-15 10:00:00,1.89389,-2.481
2021-06-15 11:00:00,1.12419,-1.62977
2021-06-15 12:00:00,0.27835,-0.70759
2021-06-15 13:00:00,-0.41417,-0.26523
2021-06-15 14:00:00,-1.14632,0.05596
2021-06-15 15:00:00,-1.43105,0.57911
2021-06-15 16:00:00,-1.29547,1.11212
2021-06-15 17:00:00,-1.45921,1.65695
2021-06-15 18:00:00,-2.32173,1.48946
2021-06-15 19:00:00,-3.3188,0.59783
2021-06-15 20:00:00,-3.77144,0.82148
2021-06-15 21:00:00,-4.00506,1.73676
2021-06-15 22:00:00,-3.43352,1.57321
2021-06-15 23:00:00,-3.00069,1.99981
2021-06-16 00:00:00,-2.75124,2.08132
2021-06-16 01:00:00,-2.26133,2.07927
2021-06-16 02:00:00,-1.48883,2.30462
2021-06-16 03:00:00,-1.04409,1.90536
2021-06-16 04:00:00,-0.78929,1.59769
2021-06-16 05:00:00,-1.76563,3.1124
2021-06-16 06:00:00,-3.11259,1.63165
2021-06-16 07:00:00,-3.58397,1.17476
2021-06-16 08:00:00,-5.16488,2.54438
2021-06-16 09:00:00,-4.36342,0.95044
2021-06-16 10:00:00,-3.45773,1.5627
2021-06-16 11:00:00,-4.62748,1.68104
2021-06-16 12:00:00,-5.16372,1.86626
2021-06-16 13:00:00,-5.55286,1.66355
2021-06-16 14:00:00,-5.47295,1.3003
2021-06-16 15:00:00,-5.85167,1.33941
2021-06-16 16:00:00,-5.7845,1.2859
2021-06-16 17:00:00,-5.50422,1.15007
2021-06-16 18:00:00,-5.33281,0.85783
2021-06-16 19:00:00,-5.19962,0.49973
2021-06-16 20:00:00,-5.02937,0.5306
2021-06-16 21:00:00,-4.89155,0.70142
2021-06-16 22:00:00,-4.0565,-0.21029
2021-06-16 23:00:00,-4.11557,0.34332
2021-06-17 00:00:00,-3.76164,1.29456
2021-06-17 01:00:00,-2.40741,1.7939
2021-06-17 02:00:00,-1.17254,1.08028
2021-06-17 03:00:00,-0.69719,0.38992
2021-06-17 04:00:00,0.56937,-0.05803
2021-06-17 05:00:00,1.79156,-0.82304
2021-06-17 06:00:00,2.52572,-2.04667
2021-06-17 07:00:00,1.69015,-2.68272
2021-06-17 08:00:00,-0.11303,-2.19792
2021-06-17 09:00:00,-1.08486,-1.46394
2021-06-17 10:00:00,-0.27359,-4.05954
2021-06-17 11:00:00,-2.68734,-2.69532
2021-06-17 12:00:00,-5.00179,-1.20894
2021-06-17 13:00:00,-5.7127,-0.23643
2021-06-17 14:00:00,-5.0789,0.39477
2021-06-17 15:00:00,-4.77995,1.3188
2021-06-17 16:00:00,-4.60143,2.21664
2021-06-17 17:00:00,-4.02467,2.60836
2021-06-17 18:00:00,-3.70882,2.77513
2021-06-17 19:00:00,-3.72889,2.70047
2021-06-17 20:00:00,-3.47748,2.3262
2021-06-17 21:00:00,-2.89966,1.84141
2021-06-17 22:00:00,-1.0405,1.78517
2021-06-17 23:00:00,1.23487,3.11836
2021-06-18 00:00:00,1.70505,3.06999
2021-06-18 01:00:00,2.45162,2.84743
2021-06-18 02:00:00,3.12964,2.29335
2021-06-18 03:00:00,2.71512,2.0829
2021-06-18 04:00:00,2.43984,2.15926
2021-06-18 05:00:00,2.76011,2.11735
2021-06-18 06:00:00,2.11315,1.68992
2021-06-18 07:00:00,1.47262,1.49995
2021-06-18 08:00:00,1.03132,1.60611
2021-06-18 09:00:00,1.60865,1.53999
2021-06-18 10:00:00,3.28281,0.18693
2021-06-18 11:00:00,2.54481,-0.28892
2021-06-18 12:00:00,0.54396,-1.10746
2021-06-18 13:00:00,-1.84785,-0.35131
2021-06-18 14:00:00,-2.46696,1.36213
2021-06-18 15:00:00,-2.38448,2.04658
2021-06-18 16:00:00,-2.70368,2.24213
2021-06-18 17:00:00,-2.65333,2.36599
2021-06-18 18:00:00,-2.99074,2.32874
2021-06-18 19:00:00,-3.60556,2.47121
2021-06-18 20:00:00,-4.34356,2.66491
2021-06-18 21:00:00,-4.44425,2.3604
2021-06-18 22:00:00,-2.02566,2.36785
2021-06-18 23:00:00,-2.41233,3.09513
2021-06-19 00:00:00,-2.67419,2.84831
2021-06-19 01:00:00,-3.48825,2.75765
2021-06-19 02:00:00,-4.07273,3.30433
2021-06-19 03:00:00,-4.16897,4.20096
2021-06-19 04:00:00,-3.46619,5.08308
2021-06-19 05:00:00,-2.85364,6.61252
2021-06-19 06:00:00,-2.33934,7.20544
2021-06-19 07:00:00,-2.0476,6.30609
2021-06-19 08:00:00,-1.59846,5.46204
2021-06-19 09:00:00,-1.87316,5.1266
2021-06-19 10:00:00,0.69535,4.3986
2021-06-19 11:00:00,0.18606,5.51734
2021-06-19 12:00:00,-1.18943,4.67511
2021-06-19 13:00:00,-1.71275,5.05588
2021-06-19 14:00:00,-1.01899,5.91534
2021-06-19 15:00:00,-0.84656,6.16013
2021-06-19 16:00:00,1.0322,5.58806
2021-06-19 17:00:00,2.42272,4.07403
2021-06-19 18:00:00,2.54002,3.11122
2021-06-19 19:00:00,2.83577,3.20551
2021-06-19 20:00:00,2.8869,3.13389
2021-06-19 21:00:00,2.77963,3.24359
2021-06-19 22:00:00,2.68138,3.59172
2021-06-19 23:00:00,3.1626,3.48837
2021-06-20 00:00:00,3.94088,2.42029
2021-06-20 01:00:00,4.26099,1.42683
2021-06-20 02:00:00,3.82556,1.06598
2021-06-20 03:00:00,3.88421,1.75888
2021-06-20 04:00:00,4.17251,2.16653
2021-06-20 05:00:00,5.05232,2.18182
2021-06-20 06:00:00,5.37741,1.60951
2021-06-20 07:00:00,4.6666,1.53572
2021-06-20 08:00:00,3.80468,1.73009
2021-06-20 09:00:00,3.69035,2.40949
2021-06-20 10:00:00,4.97478,1.55371
2021-06-20 11:00:00,3.95082,1.86867
2021-06-20 12:00:00,3.16346,2.79914
2021-06-20 13:00:00,3.13264,3.49384
2021-06-20 14:00:00,3.83748,3.65131
2021-06-20 15:00:00,4.01742,3.48124
2021-06-20 16:00:00,4.36537,3.7269
2021-06-20 17:00:00,4.54134,3.7125
2021-06-20 18:00:00,4.41607,3.36515
2021-06-20 19:00:00,4.7004,3.29676
2021-06-20 20:00:00,5.01952,3.10509
2021-06-20 21:00:00,5.21139,2.61376
2021-06-20 22:00:00,6.15681,0.53956
2021-06-20 23:00:00,5.70547,1.20456
2021-06-21 00:00:00,4.77886,1.85078
2021-06-21 01:00:00,4.32944,2.89469
2021-06-21 02:00:00,4.33409,3.23958
2021-06-21 03:00:00,4.12566,3.29044
2021-06-21 04:00:00,3.90235,3.00195
2021-06-21 05:00:00,3.65856,2.65336
2021-06-21 06:00:00,2.97652,1.70839
2021-06-21 07:00:00,1.85343,0.54982
2021-06-21 08:00:00,1.07276,0.01908
2021-06-21 09:00:00,0.72383,-0.32119
2021-06-21 10:00:00,0.35629,-1.29483
2021-06-21 11:00:00,0.09017,-1.73865
2021-06-21 12:00:00,-1.88524,-1.39931
2021-06-21 13:00:00,-2.96459,-1.08309
2021-06-21 14:00:00,-2.85759,-0.77611
2021-06-21 15:00:00,-2.57472,-0.78535
2021-06-21 16:00:00,-2.19788,-0.80292
2021-06-21 17:00:00,-2.39514,-0.80107
2021-06-21 18:00:00,-3.00926,-0.60228
2021-06-21 19:00:00,-3.76108,-0.2352
2021-06-21 20:00:00,-4.25052,0.02833
2021-06-21 21:00:00,-4.36124,0.38801
2021-06-21 22:00:00,-3.29491,0.22157
2021-06-21 23:00:00,-3.31259,1.47538
2021-06-22 00:00:00,-2.91748,2.49552
2021-06-22 01:00:00,-1.99465,3.27397
2021-06-22 02:00:00,-0.93918,3.93833
2021-06-22 03:00:00,0.00233,4.36047
2021-06-22 04:00:00,0.7122,4.26217
2021-06-22 05:00:00,1.17082,3.39509
2021-06-22 06:00:00,1.89657,1.58806
2021-06-22 07:00:00,1.18203,-0.4173
2021-06-22 08:00:00,-2.29168,1.19226
2021-06-22 09:00:00,-3.01836,2.85096
2021-06-22 10:00:00,-1.72004,1.64686
2021-06-22 11:00:00,-2.58216,3.23624
2021-06-22 12:00:00,-2.4103,5.00728
2021-06-22 13:00:00,-1.78075,5.84979
2021-06-22 14:00:00,-1.94515,6.46851
2021-06-22 15:00:00,-2.59617,5.97178
2021-06-22 16:00:00,-2.74655,5.04765
2021-06-22 17:00:00,-2.35893,4.0103
2021-06-22 18:00:00,-2.17212,3.08967
2021-06-22 19:00:00,-2.40283,1.93385
2021-06-22 20:00:00,-2.98754,1.63809
2021-06-22 21:00:00,-3.53208,1.78114
2021-06-22 22:00:00,-4.26904,1.50557
2021-06-22 23:00:00,-3.83938,2.08831
2021-06-23 00:00:00,-2.96789,2.73659
2021-06-23 01:00:00,-2.19642,3.42944
2021-06-23 02:00:00,-1.65007,5.30086
2021-06-23 03:00:00,-0.84751,6.41521
2021-06-23 04:00:00,-0.24183,6.45501
2021-06-23 05:00:00,-0.47261,4.99604
2021-06-23 06:00:00,-0.42363,3.69084
2021-06-23 07:00:00,-0.9841,2.90302
2021-06-23 08:00:00,-1.00953,2.11338
2021-06-23 09:00:00,-0.43964,1.90987
2021-06-23 10:00:00,0.14815,2.63257
2021-06-23 11:00:00,-1.28365,4.27786
2021-06-23 12:00:00,-3.4709,3.79576
2021-06-23 13:00:00,-3.40779,3.97576
2021-06-23 14:00:00,-2.28402,4.46238
2021-06-23 15:00:00,-1.22242,5.02408
2021-06-23 16:00:00,-0.08829,4.987
2021-06-23 17:00:00,0.55696,4.70027
2021-06-23 18:00:00,1.27663,4.37374
2021-06-23 19:00:00,1.84181,4.09787
2021-06-23 20:00:00,1.41416,3.23587
2021-06-23 21:00:00,0.84615,2.81618
2021-06-23 22:00:00,0.8697,0.96466
2021-06-23 23:00:00,1.27945,1.67198
2021-06-24 00:00:00,1.07754,1.29627
2021-06-24 01:00:00,1.32016,1.22443
2021-06-24 02:00:00,1.72554,1.37008
2021-06-24 03:00:00,2.11474,1.23427
2021-06-24 04:00:00,2.34219,0.85441
2021-06-24 05:00:00,3.29245,0.38695
2021-06-24 06:00:00,2.54842,-0.421
2021-06-24 07:00:00,2.15821,-0.89436
2021-06-24 08:00:00,1.09574,-1.63933
2021-06-24 09:00:00,0.10909,-1.2575
2021-06-24 10:00:00,1.58603,-2.19338
2021-06-24 11:00:00,1.36363,-2.90391
2021-06-24 12:00:00,0.83492,-2.78582
2021-06-24 13:00:00,-9e-05,-2.17764
2021-06-24 14:00:00,-0.50353,-1.30276
2021-06-24 15:00:00,-0.36402,-0.72903
2021-06-24 16:00:00,-0.19419,-0.42986
2021-06-24 17:00:00,-0.14768,-0.5637
2021-06-24 18:00:00,-0.15072,-0.60798
2021-06-24 19:00:00,-0.0476,-0.34227
2021-06-24 20:00:00,-0.04659,-0.19466
2021-06-24 21:00:00,-0.11635,-0.15431
2021-06-24 22:00:00,0.07168,-1.08134
2021-06-24 23:00:00,0.61252,-0.12774
2021-06-25 00:00:00,1.1969,0.48026
2021-06-25 01:00:00,1.65757,0.81373
2021-06-25 02:00:00,2.14492,1.64839
2021-06-25 03:00:00,2.71845,1.52136
2021-06-25 04:00:00,2.96674,0.67478
2021-06-25 05:00:00,2.92057,-0.34051
2021-06-25 06:00:00,2.50402,-1.13349
2021-06-25 07:00:00,1.85867,-2.09023
2021-06-25 08:00:00,1.09122,-2.60035
2021-06-25 09:00:00,0.3997,-2.53684
2021-06-25 10:00:00,0.77521,-2.11504
2021-06-25 11:00:00,0.01905,-1.69324
2021-06-25 12:00:00,-0.66529,-1.57613
2021-06-25 13:00:00,-0.81611,-1.12456
2021-06-25 14:00:00,-0.7843,-0.58466
2021-06-25 15:00:00,-0.58629,-0.13308
2021-06-25 16:00:00,-0.4724,0.1726
2021-06-25 17:00:00,-0.22616,0.13984
2021-06-25 18:00:00,-0.23642,0.00586
2021-06-25 19:00:00,-0.40674,0.14084
2021-06-25 20:00:00,-0.55756,0.20535
2021-06-25 21:00:00,-0.60681,-0.17576
2021-06-25 22:00:00,-1.13417,-0.31173
2021-06-25 23:00:00,-0.75763,0.5666
2021-06-26 00:00:00,-0.00746,1.27994
2021-06-26 01:00:00,0.82569,1.46496
2021-06-26 02:00:00,1.33263,1.45049
2021-06-26 03:00:00,1.86577,1.31715
2021-06-26 04:00:00,2.10252,1.23756
2021-06-26 05:00:00,2.10885,0.12948
2021-06-26 06:00:00,1.83414,-0.48968
2021-06-26 07:00:00,1.21877,-1.72283
2021-06-26 08:00:00,0.17688,-1.89338
2021-06-26 09:00:00,-0.57855,-2.15386
2021-06-26 10:00:00,-0.10324,-2.32855
2021-06-26 11:00:00,-0.63458,-2.52804
2021-06-26 12:00:00,-1.38007,-2.23655
2021-06-26 13:00:00,-1.93038,-1.64737
2021-06-26 14:00:00,-2.07677,-0.8804
2021-06-26 15:00:00,-2.16714,-0.49278
2021-06-26 16:00:00,-2.13009,-0.21059
2021-06-26 17:00:00,-1.98189,0.13878
2021-06-26 18:00:00,-1.65207,0.36412
2021-06-26 19:00:00,-1.32676,0.01268
2021-06-26 20:00:00,-1.42345,-0.41112
2021-06-26 21:00:00,-1.7343,-0.55997
2021-06-26 22:00:00,-1.39905,-1.20497
2021-06-26 23:00:00,-0.70687,-1.23081
2021-06-27 00:00:00,-0.3061,-1.5724
2021-06-27 01:00:00,-0.11184,-1.44047
2021-06-27 02:00:00,-0.51304,-1.28889
2021-06-27 03:00:00,-0.63701,-1.63041
2021-06-27 04:00:00,-0.37735,-1.72772
2021-06-27 05:00:00,0.24445,-2.52771
2021-06-27 06:00:00,-0.26119,-2.42385
2021-06-27 07:00:00,-2.51804,-1.9897
2021-06-27 08:00:00,-2.32964,-1.5462
2021-06-27 09:00:00,-2.45459,-1.28515
2021-06-27 10:00:00,-3.41414,-0.9455
2021-06-27 11:00:00,-3.09591,-0.93521
2021-06-27 12:00:00,-2.80209,-1.04094
2021-06-27 13:00:00,-2.41261,-0.3972
2021-06-27 14:00:00,-1.97823,-0.42901
2021-06-27 15:00:00,-1.83376,-1.49942
2021-06-27 16:00:00,-1.72541,-1.42176
2021-06-27 17:00:00,-1.54189,-1.61731
2021-06-27 18:00:00,-1.68051,-1.85123
2021-06-27 19:00:00,-2.35014,-1.35065
2021-06-27 20:00:00,-2.86847,-0.79112
2021-06-27 21:00:00,-2.95828,-0.00703
2021-06-27 22:00:00,-2.49168,1.24957
2021-06-27 23:00:00,-2.0817,1.58734
2021-06-28 00:00:00,-1.27631,1.47122
2021-06-28 01:00:00,-0.74562,1.32992
2021-06-28 02:00:00,-0.12746,1.42649
2021-06-28 03:00:00,0.61316,1.07072
2021-06-28 04:00:00,1.40627,0.31343
2021-06-28 05:00:00,2.04309,-0.4591
2021-06-28 06:00:00,2.57727,-1.439
2021-06-28 07:00:00,1.4051,-2.15156
2021-06-28 08:00:00,0.49769,-1.49592
2021-06-28 09:00:00,0.06615,-1.08018
2021-06-28 10:00:00,-0.94973,-2.51445
2021-06-28 11:00:00,-3.01881,-1.68499
2021-06-28 12:00:00,-4.32861,-0.78031
2021-06-28 13:00:00,-5.16487,-0.19176
2021-06-28 14:00:00,-5.55676,1.07275
2021-06-28 15:00:00,-5.58709,1.48545
2021-06-28 16:00:00,-4.85463,1.36042
2021-06-28 17:00:00,-4.71117,1.19372
2021-06-28 18:00:00,-4.66568,1.50375
2021-06-28 19:00:00,-4.27729,1.7904
2021-06-28 20:00:00,-4.0242,1.26894
2021-06-28 21:00:00,-3.93555,0.27074
2021-06-28 22:00:00,-4.12683,0.37341
2021-06-28 23:00:00,-5.05874,-0.54652
2021-06-29 00:00:00,-4.37212,-0.63129
2021-06-29 01:00:00,-3.96322,0.22939
2021-06-29 02:00:00,-3.7225,0.67029
2021-06-29 03:00:00,-3.21687,0.53389
2021-06-29 04:00:00,-2.76181,0.62277
2021-06-29 05:00:00,-2.41556,0.30948
2021-06-29 06:00:00,-2.57714,-0.40248
2021-06-29 07:00:00,-3.66974,-0.47904
2021-06-29 08:00:00,-5.01844,0.33148
2021-06-29 09:00:00,-4.82828,1.4817
2021-06-29 10:00:00,-4.02917,1.03463
2021-06-29 11:00:00,-4.02478,2.03876
2021-06-29 12:00:00,-4.14129,2.13117
2021-06-29 13:00:00,-3.94783,1.78883
2021-06-29 14:00:00,-3.03221,1.905
2021-06-29 15:00:00,-1.93742,2.00092
2021-06-29 16:00:00,-2.06602,1.69995
2021-06-29 17:00:00,-2.87283,1.59698
2021-06-29 18:00:00,-3.7269,1.71843
2021-06-29 19:00:00,-3.64336,2.26405
2021-06-29 20:00:00,-3.50266,3.07898
2021-06-29 21:00:00,-3.79065,3.22594
2021-06-29 22:00:00,-3.07288,2.41542
2021-06-29 23:00:00,-2.95636,2.35294
2021-06-30 00:00:00,-2.7511,2.96204
2021-06-30 01:00:00,-2.04295,4.07474
2021-06-30 02:00:00,-0.70402,5.29963
2021-06-30 03:00:00,0.35548,5.56263
2021-06-30 04:00:00,0.91253,5.12767
2021-06-30 05:00:00,1.31667,4.49775
2021-06-30 06:00:00,1.30484,3.75565
2021-06-30 07:00:00,0.51841,2.55835
2021-06-30 08:00:00,-0.32264,1.03551
2021-06-30 09:00:00,-0.97526,0.74952
2021-06-30 10:00:00,-1.50683,1.35369
2021-06-30 11:00:00,-2.51171,3.44575
2021-06-30 12:00:00,-3.4192,5.08353
2021-06-30 13:00:00,-4.93108,5.19388
2021-06-30 14:00:00,-5.16045,5.11203
2021-06-30 15:00:00,-5.39438,5.26285
2021-06-30 16:00:00,-5.5209,5.31434
2021-06-30 17:00:00,-5.46264,5.03847
2021-06-30 18:00:00,-5.49632,4.62282
2021-06-30 19:00:00,-5.3252,4.472
2021-06-30 20:00:00,-5.36616,4.28717
2021-06-30 21:00:00,-5.38619,4.51155
2021-06-30 22:00:00,-5.90137,4.17774
2021-06-30 23:00:00,-5.45081,4.97226
2021-07-01 00:00:00,-5.01153,4.92299
2021-07-01 01:00:00,-4.60477,5.80772
2021-07-01 02:00:00,-3.81759,6.507
2021-07-01 03:00:00,-3.59524,5.85118
2021-07-01 04:00:00,-3.40767,5.68216
2021-07-01 05:00:00,-3.45614,5.6754
2021-07-01 06:00:00,-3.2633,6.12838
2021-07-01 07:00:00,-3.58681,6.42104
2021-07-01 08:00:00,-3.68165,6.10907
2021-07-01 09:00:00,-3.93245,5.68699
2021-07-01 10:00:00,-4.27704,4.52796
2021-07-01 11:00:00,-5.17065,3.38535
2021-07-01 12:00:00,-4.73544,3.10815
2021-07-01 13:00:00,-4.75546,3.35444
2021-07-01 14:00:00,-5.00099,3.68863
2021-07-01 15:00:00,-4.89772,3.61522
2021-07-01 16:00:00,-5.38246,3.32933
2021-07-01 17:00:00,-5.82927,2.58465
2021-07-01 18:00:00,-5.69228,1.74629
2021-07-01 19:00:00,-5.12112,1.37153
2021-07-01 20:00:00,-4.85136,1.05763
2021-07-01 21:00:00,-4.56683,0.73986
2021-07-01 22:00:00,-4.12951,-0.17577
2021-07-01 23:00:00,-3.82602,-0.22406
2021-07-02 00:00:00,-3.56541,1.38643
2021-07-02 01:00:00,-3.05112,2.65236
2021-07-02 02:00:00,-2.53353,2.35387
2021-07-02 03:00:00,-1.8372,1.67326
2021-07-02 04:00:00,-0.36888,1.0646
2021-07-02 05:00:00,1.94709,-0.39773
2021-07-02 06:00:00,2.74211,-2.12939
2021-07-02 07:00:00,1.40757,-2.93639
2021-07-02 08:00:00,-0.32283,-2.7818
2021-07-02 09:00:00,-2.07187,-2.19064
2021-07-02 10:00:00,-3.68823,-1.59074
2021-07-02 11:00:00,-5.31227,-0.68553
2021-07-02 12:00:00,-5.80573,-0.52121
2021-07-02 13:00:00,-6.75427,-0.25577
2021-07-02 14:00:00,-5.45811,0.33733
2021-07-02 15:00:00,-4.55563,0.5697
2021-07-02 16:00:00,-5.18945,-0.55038
2021-07-02 17:00:00,-3.97992,-0.28786
2021-07-02 18:00:00,-3.71565,-0.74387
2021-07-02 19:00:00,-4.00076,-1.55573
2021-07-02 20:00:00,-4.0501,-1.70838
2021-07-02 21:00:00,-3.65533,-1.29419
2021-07-02 22:00:00,-2.98861,-0.35203
2021-07-02 23:00:00,-3.51826,0.18468
2021-07-03 00:00:00,-3.31065,0.02297
2021-07-03 01:00:00,-2.4512,0.21767
2021-07-03 02:00:00,-1.58852,-0.09959
2021-07-03 03:00:00,-1.21574,-0.45342
2021-07-03 04:00:00,-1.19855,-0.64912
2021-07-03 05:00:00,-2.10849,-0.95749
2021-07-03 06:00:00,-3.09579,-0.71139
2021-07-03 07:00:00,-3.39875,-0.26761
2021-07-03 08:00:00,-3.40842,0.14058
2021-07-03 09:00:00,-4.6138,-0.02942
2021-07-03 10:00:00,-4.50529,-1.46452
2021-07-03 11:00:00,-5.17245,-0.94859
2021-07-03 12:00:00,-5.16385,-0.28343
2021-07-03 13:00:00,-5.17137,0.0536
2021-07-03 14:00:00,-5.49367,0.28093
2021-07-03 15:00:00,-5.44855,0.65453
2021-07-03 16:00:00,-5.54631,0.11192
2021-07-03 17:00:00,-5.0156,-0.04227
2021-07-03 18:00:00,-4.56223,0.82354
2021-07-03 19:00:00,-4.89097,1.41062
2021-07-03 20:00:00,-5.53019,1.42545
2021-07-03 21:00:00,-5.30781,1.16452
2021-07-03 22:00:00,-5.05212,1.09435
2021-07-03 23:00:00,-4.04334,1.24952
2021-07-04 00:00:00,-4.19846,1.53532
2021-07-04 01:00:00,-3.71897,1.94709
2021-07-04 02:00:00,-3.31116,2.95888
2021-07-04 03:00:00,-2.77742,3.72065
2021-07-04 04:00:00,-2.21655,4.17949
2021-07-04 05:00:00,-1.62469,4.95303
2021-07-04 06:00:00,-1.77387,6.04717
2021-07-04 07:00:00,-2.12065,6.33344
2021-07-04 08:00:00,-3.08255,5.95893
2021-07-04 09:00:00,-4.44063,5.92657
2021-07-04 10:00:00,-4.20234,4.65498
2021-07-04 11:00:00,-5.39865,4.2491
2021-07-04 12:00:00,-6.25786,4.55792
2021-07-04 13:00:00,-7.38249,4.77754
2021-07-04 14:00:00,-7.28853,5.21578
2021-07-04 15:00:00,-5.83165,6.0354
2021-07-04 16:00:00,-5.8239,6.62365
2021-07-04 17:00:00,-5.46258,7.19326
2021-07-04 18:00:00,-5.06349,7.58935
2021-07-04 19:00:00,-4.77095,7.54327
2021-07-04 20:00:00,-4.01829,7.93053
2021-07-04 21:00:00,-3.02636,8.29328
2021-07-04 22:00:00,-0.62018,10.33057
2021-07-04 23:00:00,0.28166,9.50115
2021-07-05 00:00:00,1.18794,9.12486
2021-07-05 01:00:00,2.43452,9.10324
2021-07-05 02:00:00,4.00238,9.02605
2021-07-05 03:00:00,5.66111,8.46818
2021-07-05 04:00:00,5.91171,7.40906
2021-07-05 05:00:00,6.45147,7.25981
2021-07-05 06:00:00,7.09954,6.91706
2021-07-05 07:00:00,6.22381,6.91912
2021-07-05 08:00:00,5.88234,6.8234
